Country Code,Country Name,Year,GDP Growth,Investment,Productivity Growth,Potential_Outlier
IRL,Ireland,2006,4.98785364537615,31.8932052929498,0.43,False
IRL,Ireland,2007,5.31011830898613,29.2481055759668,0.91,False
IRL,Ireland,2008,-4.48407081043062,24.6670937529866,-3.88,True
IRL,Ireland,2009,-5.09578277913846,20.3036687538517,3.0,True
IRL,Ireland,2010,1.68297175486512,17.2913563758605,6.59,False
IRL,Ireland,2011,1.60886648916944,17.1044449032773,2.31,False
IRL,Ireland,2012,-0.40502941658977,19.8882110372842,0.7,False
IRL,Ireland,2013,2.1929375750029,18.3655706866444,-1.6,False
IRL,Ireland,2014,9.38579335130922,21.9360604785157,5.75,False
IRL,Ireland,2015,24.6239856364006,26.0839383373545,20.93,True
IRL,Ireland,2016,1.22271661130947,35.6293704495612,-0.07,True
IRL,Ireland,2017,10.1088576065965,34.0348773847935,5.13,True
IRL,Ireland,2018,7.68865937437435,28.1743871487953,4.5,False
ITA,Italy,2000,3.88209885062652,21.3236101039876,1.8,False
ITA,Italy,2001,2.00643329837733,21.3054469235642,-0.01,False
ITA,Italy,2002,0.26992966378873,22.0519500121835,-1.4,False
ITA,Italy,2003,0.0665538088732092,21.5802501954429,-1.31,False
ITA,Italy,2004,1.4740217064723,21.6420048852847,0.81,False
ITA,Italy,2005,0.762410677306491,21.5260216463093,0.26,False
ITA,Italy,2006,1.79947992234244,22.3603695757618,-0.18,False
ITA,Italy,2007,1.46229205289291,22.6200727686655,0.24,False
ITA,Italy,2008,-1.02313851177097,22.0387757321995,-1.17,False
ITA,Italy,2009,-5.30515401233991,19.7023773902113,-3.67,True
ITA,Italy,2010,1.52910573247101,20.7969716146664,2.37,False
ITA,Italy,2011,0.695463154440176,20.6773631014391,0.4,False
ITA,Italy,2012,-3.12523877282996,17.9698064515339,-2.68,False
ITA,Italy,2013,-1.81802510749792,17.0062223799047,-0.06,False
ITA,Italy,2014,-0.0013876173045446,17.0766736026264,-0.07,False
ITA,Italy,2015,0.885667635240807,17.2813174853484,0.13,False
ITA,Italy,2016,1.23622108511661,17.7118639941996,-0.06,False
ITA,Italy,2017,1.60369995294101,18.1694222906025,0.54,False
ITA,Italy,2018,0.826646712344115,18.6608716078644,-0.1,False
LVA,Latvia,2000,5.84102642353959,24.9631641629445,9.28,True
LVA,Latvia,2001,6.46057826727287,28.3001992418424,4.62,False
LVA,Latvia,2002,7.66548778586991,28.6201729296497,5.58,False
LVA,Latvia,2003,8.42913257059108,31.0011264637384,7.76,False
LVA,Latvia,2004,8.72514341727928,34.368915450929,8.08,False
LVA,Latvia,2005,11.6153178557457,36.383829405761,9.77,True
LVA,Latvia,2006,12.825017846905,41.8198632239093,5.8,True
LVA,Latvia,2007,10.4145372792714,43.6658757384645,5.97,True
LVA,Latvia,2008,-3.38871665849958,36.9756564896607,-2.52,True
LVA,Latvia,2009,-16.0400195313042,23.2112323411887,0.12,True
LVA,Latvia,2010,-3.66125859554762,20.9313394628785,2.35,False
LVA,Latvia,2011,3.03634482668815,26.7745639280943,4.71,False
LVA,Latvia,2012,7.30524057200897,28.639673212023,2.65,False
LVA,Latvia,2013,2.09609028156248,25.298238178176,0.02,False
LVA,Latvia,2014,2.0949597710559,24.6659431197334,3.31,False
LVA,Latvia,2015,3.78336712084972,24.149732505911,1.82,False
LVA,Latvia,2016,2.55168601974034,21.7559480147378,2.08,False
LVA,Latvia,2017,3.39894872623931,22.7120380081921,3.82,False
LVA,Latvia,2018,4.30971286294503,23.8742877736126,2.97,False
LTU,Lithuania,2000,3.41862206571636,19.1446223329092,8.45,False
LTU,Lithuania,2001,6.48412665187908,19.3746140196783,10.73,True
LTU,Lithuania,2002,6.71983945103626,21.064433775953,3.03,False
LTU,Lithuania,2003,10.5518959629574,22.2317698184889,8.13,True
LTU,Lithuania,2004,6.50203536075556,23.4409316851452,7.73,False
LTU,Lithuania,2005,7.7314467577492,24.4085431146972,6.92,False
LTU,Lithuania,2006,7.39548122468629,26.8802630577834,7.74,False
LTU,Lithuania,2007,11.0779282578673,32.4396749969277,8.87,True
LTU,Lithuania,2008,2.59946154605602,28.2461520781263,4.0,False
LTU,Lithuania,2009,-14.8386117894848,12.9798453346191,-7.72,True
LTU,Lithuania,2010,0.427199566550769,17.8578010235461,7.16,False
LTU,Lithuania,2011,6.32363664821298,22.3672029077554,5.52,False
LTU,Lithuania,2012,4.38290584355157,20.2704080461532,2.03,False
LTU,Lithuania,2013,4.04691318575325,20.4182900930827,2.2,False
LTU,Lithuania,2014,3.7725437958099,20.3004773754029,1.47,False
LTU,Lithuania,2015,2.83280643343234,22.5552269115381,0.74,False
LTU,Lithuania,2016,2.67192215053329,20.2876398712687,0.56,False
LTU,Lithuania,2017,4.61224310312809,20.480115803004,4.79,False
LTU,Lithuania,2018,4.91836780106811,22.4066386338902,2.56,False
LUX,Luxembourg,2000,6.93809504692074,22.5591343548168,2.79,False
